timestamp_us,ecg,leads,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
4561160,2385,1,194499,0.09,-0.18,10.00,-0.03,-0.01,-0.00,31.49
4641160,1968,1,194619,0.08,-0.21,9.98,-0.03,-0.01,-0.00,31.49
4721160,1968,1,194830,0.08,-0.20,10.00,-0.03,-0.01,-0.00,31.49
4801160,1971,1,194923,0.09,-0.19,10.00,-0.03,-0.01,-0.01,31.49
4881160,2032,1,195024,0.09,-0.21,9.98,-0.03,-0.01,-0.00,31.49
4961160,2267,1,195090,0.08,-0.18,10.00,-0.03,-0.01,-0.01,31.49
5041160,1815,1,195220,0.08,-0.18,10.00,-0.03,-0.01,-0.00,31.49
5126215,1950,1,195138,0.07,-0.18,9.96,-0.03,-0.01,-0.00,31.55
5200159,2122,1,194270,0.10,-0.21,9.99,-0.03,-0.01,-0.00,31.55
5280160,1778,1,194191,0.07,-0.19,10.01,-0.03,-0.01,-0.00,31.55
5360160,1746,1,194318,0.09,-0.19,10.01,-0.03,-0.01,-0.00,31.55
5440160,1791,1,194422,0.09,-0.20,9.97,-0.03,-0.01,-0.00,31.55
5520159,1914,1,194558,0.10,-0.19,10.02,-0.03,-0.01,-0.00,31.55
5600160,2285,1,194710,0.09,-0.20,10.02,-0.03,-0.01,-0.00,31.55
5680160,1721,1,194865,0.08,-0.19,10.01,-0.03,-0.01,-0.01,31.55
5760160,1810,1,194806,0.06,-0.20,9.99,-0.03,-0.01,-0.00,31.55
5840160,2086,1,194022,0.09,-0.19,9.99,-0.03,-0.01,-0.01,31.55
5920160,1702,1,194106,0.09,-0.18,9.98,-0.03,-0.01,-0.00,31.55
6000160,1709,1,194662,0.09,-0.19,9.96,-0.03,-0.02,-0.00,31.55
6080160,1763,1,194705,0.06,-0.19,9.99,-0.03,-0.01,-0.01,31.55
6165215,1788,1,194688,0.09,-0.21,10.00,-0.03,-0.01,-0.01,31.61
6239160,2529,1,194747,0.06,-0.19,9.97,-0.03,-0.01,-0.00,31.61
6319160,1695,1,194966,0.07,-0.19,9.98,-0.03,-0.01,-0.00,31.61
6399160,1917,1,194916,0.06,-0.19,9.99,-0.03,-0.01,-0.01,31.61
6479160,2128,1,194368,0.08,-0.20,10.00,-0.03,-0.01,-0.01,31.61
6559160,1767,1,194410,0.09,-0.19,10.01,-0.03,-0.01,-0.01,31.61
6639160,1746,1,194582,0.08,-0.18,9.99,-0.03,-0.01,-0.00,31.61
6719160,1808,1,194715,0.08,-0.19,10.01,-0.03,-0.01,-0.00,31.61
6799160,1795,1,194877,0.07,-0.19,9.97,-0.03,-0.01,-0.00,31.61
6879182,4095,1,195261,0.06,-0.19,9.99,-0.03,-0.01,-0.01,31.61
6959161,1799,1,196401,0.09,-0.19,10.00,-0.03,-0.01,-0.00,31.61
7039160,1946,1,197110,0.09,-0.17,9.98,-0.04,-0.01,-0.01,31.61
7119160,2246,1,196985,0.10,-0.17,9.99,-0.03,-0.01,-0.01,31.61
7204215,1779,1,197697,0.11,-0.19,9.98,-0.03,-0.02,-0.01,31.85
7278161,1823,1,197918,0.11,-0.22,9.98,-0.03,-0.01,-0.01,31.85
7358161,1765,1,197630,0.10,-0.19,9.97,-0.03,-0.01,-0.00,31.85
7438160,1802,1,197361,0.10,-0.18,10.03,-0.04,-0.02,-0.01,31.85
7518160,1595,1,197383,0.09,-0.20,10.01,-0.03,-0.01,-0.01,31.85
7598160,1813,1,197796,0.10,-0.19,9.99,-0.04,-0.01,-0.00,31.85
7678160,2000,1,197181,0.11,-0.20,10.00,-0.04,-0.01,-0.00,31.85
7758160,2015,1,196446,0.11,-0.20,10.00,-0.03,-0.01,-0.00,31.85
7838160,1706,1,196788,0.10,-0.20,10.00,-0.03,-0.01,-0.00,31.85
7918160,1775,1,197346,0.12,-0.20,9.97,-0.03,-0.01,-0.01,31.85
7998160,1913,1,198300,0.11,-0.20,10.00,-0.03,-0.02,-0.00,31.85
8078160,1776,1,199412,0.11,-0.20,10.03,-0.04,-0.04,-0.01,31.85
8158160,1784,1,199488,0.14,-0.23,9.99,-0.04,-0.02,-0.01,31.85
8243215,1866,1,199592,0.18,-0.22,9.98,-0.04,-0.02,-0.01,32.19
8318185,2165,1,198681,0.17,-0.24,10.00,-0.03,-0.01,-0.01,32.19
8398160,1952,1,198887,0.17,-0.24,9.99,-0.03,-0.01,-0.00,32.19
8478161,1845,1,199181,0.14,-0.23,9.97,-0.03,-0.01,-0.00,32.19
8558161,1987,1,199660,0.17,-0.20,9.98,-0.03,-0.02,-0.00,32.19
8638160,2159,1,199870,0.17,-0.24,10.00,-0.04,-0.03,-0.01,32.19
8718160,1968,1,200021,0.17,-0.22,10.00,-0.04,-0.02,-0.01,32.19
8798160,1838,1,200191,0.20,-0.24,9.99,-0.04,-0.04,-0.00,32.19
8878160,1938,1,200145,0.21,-0.22,9.97,-0.04,-0.01,-0.01,32.19
8958160,2197,1,199320,0.20,-0.23,9.99,-0.04,-0.01,-0.01,32.19
9038160,1953,1,199224,0.22,-0.24,9.99,-0.03,-0.01,-0.00,32.19
9118161,1771,1,199409,0.21,-0.24,9.99,-0.03,-0.01,-0.01,32.19
9198160,1770,1,199559,0.21,-0.25,9.98,-0.03,-0.01,-0.00,32.19
9281215,1978,1,199483,0.22,-0.23,9.99,-0.03,-0.01,-0.01,32.35
9356160,1762,1,199370,0.20,-0.23,10.01,-0.03,-0.01,-0.01,32.35
9436161,1691,1,199677,0.23,-0.24,9.96,-0.03,-0.01,-0.00,32.35
9516160,1730,1,199835,0.23,-0.25,9.99,-0.03,-0.01,-0.01,32.35
9596161,2054,1,198851,0.19,-0.23,9.98,-0.04,-0.01,-0.01,32.35
9676161,1925,1,198233,0.20,-0.23,10.02,-0.03,-0.01,-0.01,32.35
9756160,1769,1,198338,0.21,-0.23,9.99,-0.03,-0.01,-0.00,32.35
9836160,1799,1,198489,0.20,-0.23,9.98,-0.03,-0.01,-0.00,32.35
9916160,1924,1,198547,0.21,-0.23,9.97,-0.03,-0.01,-0.00,32.35
9996160,1744,1,198859,0.22,-0.22,9.99,-0.03,-0.02,-0.00,32.35
10076160,1695,1,199193,0.19,-0.23,9.99,-0.03,-0.02,-0.01,32.35
10156161,1834,1,199227,0.22,-0.23,9.95,-0.03,-0.01,-0.01,32.35
10236161,2073,1,198267,0.21,-0.24,10.01,-0.03,-0.01,-0.01,32.35
10321215,1948,1,197501,0.22,-0.22,9.99,-0.03,-0.01,-0.00,32.27
10396161,1719,1,197625,0.22,-0.25,9.99,-0.03,-0.01,-0.00,32.27
10476161,1802,1,197755,0.21,-0.24,9.99,-0.03,-0.01,-0.00,32.27
10556160,1945,1,197659,0.20,-0.24,9.97,-0.03,-0.01,-0.01,32.27
10636160,1781,1,197741,0.21,-0.25,9.97,-0.03,-0.01,-0.01,32.27
10716159,1709,1,197860,0.20,-0.23,9.96,-0.03,-0.01,-0.01,32.27
10796159,1867,1,197887,0.22,-0.24,9.98,-0.03,-0.01,-0.01,32.27
10876159,2138,1,196631,0.21,-0.23,9.97,-0.03,-0.01,-0.00,32.27
10956159,1936,1,196317,0.19,-0.25,9.99,-0.03,-0.01,-0.01,32.27
11036160,1794,1,196538,0.19,-0.23,9.98,-0.03,-0.01,-0.00,32.27
11116159,1827,1,196854,0.21,-0.23,10.01,-0.03,-0.01,-0.00,32.27
11196159,1887,1,196990,0.22,-0.21,9.98,-0.03,-0.01,-0.01,32.27
11276159,1867,1,197203,0.19,-0.23,9.98,-0.03,-0.01,-0.00,32.27
11359215,1803,1,197388,0.20,-0.23,9.99,-0.03,-0.01,-0.01,32.09
11434158,1813,1,197523,0.21,-0.23,10.00,-0.03,-0.01,-0.00,32.09
11514158,1979,1,196526,0.22,-0.25,10.01,-0.03,-0.01,-0.00,32.09
11594186,2091,1,195900,0.19,-0.24,10.01,-0.03,-0.01,-0.01,32.09
11674158,1770,1,196142,0.21,-0.24,10.01,-0.03,-0.01,-0.01,32.09
11754158,1827,1,196463,0.22,-0.25,9.99,-0.03,-0.01,-0.01,32.09
11834158,1941,1,196575,0.21,-0.22,10.00,-0.03,-0.01,-0.01,32.09
11914158,2032,1,196738,0.20,-0.23,9.99,-0.03,-0.01,-0.00,32.09
11994158,1819,1,196969,0.20,-0.24,9.97,-0.03,-0.01,-0.00,32.09
12074160,1756,1,197179,0.20,-0.24,9.97,-0.03,-0.01,-0.00,32.09
12154160,1920,1,197217,0.21,-0.23,9.99,-0.03,-0.01,-0.00,32.09
12234159,2173,1,195873,0.20,-0.22,9.99,-0.03,-0.01,-0.01,32.09
12314158,1873,1,195841,0.22,-0.23,9.98,-0.03,-0.01,-0.01,32.09
12399215,1834,1,196198,0.20,-0.24,10.01,-0.03,-0.01,-0.01,31.85
12474158,1855,1,196597,0.22,-0.23,9.97,-0.03,-0.01,-0.01,31.85
12554158,1877,1,196703,0.21,-0.24,10.01,-0.03,-0.01,-0.01,31.85
12634158,1863,1,196977,0.22,-0.23,9.98,-0.03,-0.01,-0.01,31.85
12794158,1857,1,197342,0.20,-0.24,10.00,-0.03,-0.01,-0.01,31.85
12874158,2015,1,196601,0.21,-0.23,9.99,-0.03,-0.01,-0.01,31.85
12954159,2192,1,195765,0.20,-0.22,9.96,-0.03,-0.01,-0.01,31.85
13034177,1762,1,196158,0.20,-0.23,10.02,-0.03,-0.01,-0.00,31.85
13114158,1856,1,196579,0.20,-0.24,9.99,-0.03,-0.01,-0.00,31.85
13194158,1882,1,196638,0.22,-0.24,9.99,-0.03,-0.01,-0.00,31.85
13272159,1879,1,196837,0.21,-0.22,10.00,-0.03,-0.01,-0.01,31.85
13352158,4095,1,197048,0.20,-0.25,9.98,-0.03,-0.01,-0.01,31.85
13437228,1805,1,197465,0.20,-0.23,10.01,-0.03,-0.01,-0.01,31.77
13513158,1957,1,197006,0.19,-0.24,9.99,-0.03,-0.01,-0.00,31.77
13593158,2170,1,195935,0.20,-0.23,9.98,-0.03,-0.01,-0.01,31.77
13673158,1729,1,196234,0.22,-0.23,9.98,-0.03,-0.01,-0.01,31.77
13753159,1744,1,196548,0.20,-0.24,10.01,-0.03,-0.01,-0.01,31.77
13833159,1846,1,196628,0.21,-0.24,9.98,-0.03,-0.01,-0.01,31.77
13913159,1837,1,196742,0.22,-0.23,9.98,-0.03,-0.01,-0.00,31.77
13993159,4038,1,196957,0.21,-0.24,9.97,-0.03,-0.01,-0.01,31.77
14073158,1791,1,197183,0.21,-0.23,9.98,-0.03,-0.01,-0.01,31.77
14153158,2002,1,196771,0.22,-0.23,10.00,-0.03,-0.01,-0.01,31.77
14233158,2240,1,195573,0.21,-0.23,9.99,-0.03,-0.01,-0.01,31.77
14313158,1808,1,195764,0.22,-0.22,10.00,-0.03,-0.01,-0.01,31.77
14391159,1826,1,196008,0.22,-0.22,9.99,-0.03,-0.01,-0.00,31.77
14476215,1866,1,196344,0.21,-0.23,10.03,-0.03,-0.01,-0.01,31.71
14552158,1969,1,196548,0.22,-0.24,9.99,-0.03,-0.01,-0.00,31.71
14632158,1849,1,196825,0.19,-0.23,9.98,-0.03,-0.01,-0.01,31.71
14712158,1767,1,197099,0.20,-0.23,9.98,-0.03,-0.01,-0.01,31.71
14792158,1921,1,197003,0.21,-0.21,9.99,-0.03,-0.01,-0.00,31.71
14872159,2103,1,195585,0.22,-0.25,9.98,-0.03,-0.01,-0.00,31.71
14952158,1894,1,195607,0.22,-0.24,9.97,-0.03,-0.01,-0.01,31.71
15032159,1821,1,195978,0.21,-0.24,10.01,-0.03,-0.01,-0.01,31.71
15112158,1846,1,196201,0.20,-0.23,9.99,-0.03,-0.01,-0.00,31.71
15192158,1994,1,196439,0.20,-0.23,10.00,-0.03,-0.01,-0.00,31.71
15272158,1835,1,196749,0.22,-0.23,9.98,-0.03,-0.01,-0.01,31.71
15350159,1746,1,197014,0.21,-0.23,10.00,-0.03,-0.01,-0.00,31.71
15430158,1829,1,197150,0.21,-0.24,9.99,-0.03,-0.01,-0.01,31.71
15515215,2147,1,196158,0.24,-0.23,9.99,-0.03,-0.01,-0.01,31.69
15591159,1981,1,195954,0.20,-0.25,9.98,-0.03,-0.01,-0.00,31.69
15671158,1808,1,196437,0.21,-0.24,10.00,-0.03,-0.01,-0.01,31.69
15751158,1871,1,196742,0.24,-0.23,9.98,-0.03,-0.01,-0.00,31.69
15831158,1974,1,196759,0.21,-0.24,9.98,-0.03,-0.01,-0.01,31.69
15911158,1825,1,196816,0.21,-0.23,10.01,-0.03,-0.01,-0.00,31.69
15991159,1793,1,197058,0.21,-0.24,9.99,-0.03,-0.01,-0.00,31.69
16071158,1744,1,197189,0.21,-0.23,9.98,-0.03,-0.01,-0.01,31.69
16151158,2043,1,196142,0.22,-0.23,9.97,-0.03,-0.01,-0.01,31.69
16231159,1968,1,195677,0.21,-0.24,10.00,-0.03,-0.01,-0.00,31.69
16309177,1712,1,195937,0.22,-0.24,9.99,-0.03,-0.01,-0.01,31.69
16389159,1889,1,196120,0.22,-0.23,10.01,-0.03,-0.01,-0.01,31.69
16469158,1906,1,196164,0.21,-0.23,9.98,-0.03,-0.01,-0.00,31.69
16554215,1893,1,196475,0.20,-0.24,9.99,-0.03,-0.01,-0.01,31.61
16630158,1761,1,196777,0.22,-0.22,9.98,-0.03,-0.01,-0.01,31.61
16710158,1872,1,196956,0.22,-0.23,10.00,-0.03,-0.01,-0.00,31.61
16790158,2224,1,195738,0.23,-0.24,9.98,-0.03,-0.01,-0.01,31.61
16870158,1904,1,195504,0.24,-0.24,9.98,-0.03,-0.01,-0.00,31.61
16950159,1778,1,195669,0.20,-0.25,9.99,-0.03,-0.01,-0.00,31.61
17030158,1712,1,196020,0.20,-0.24,9.98,-0.03,-0.01,-0.00,31.61
17110158,1950,1,196051,0.21,-0.25,9.99,-0.03,-0.01,-0.00,31.61
17190159,1782,1,196287,0.20,-0.23,9.98,-0.03,-0.01,-0.01,31.61
17270158,1704,1,196557,0.23,-0.23,9.99,-0.03,-0.01,-0.01,31.61
17350158,1886,1,196807,0.20,-0.25,9.98,-0.03,-0.01,-0.00,31.61
17428158,2118,1,195505,0.22,-0.23,9.98,-0.03,-0.01,-0.01,31.61
17508159,1947,1,195274,0.20,-0.23,9.98,-0.03,-0.01,-0.01,31.61
17593215,1895,1,195756,0.22,-0.23,10.00,-0.03,-0.01,-0.01,31.53
17669158,1862,1,196009,0.20,-0.25,9.97,-0.03,-0.01,-0.00,31.53
17749158,1937,1,196136,0.21,-0.25,9.98,-0.03,-0.01,-0.01,31.53
17829159,1789,1,196376,0.21,-0.23,9.99,-0.03,-0.01,-0.00,31.53
17909159,1691,1,196657,0.20,-0.24,9.98,-0.03,-0.01,-0.00,31.53
17989158,1731,1,196807,0.18,-0.23,10.00,-0.03,-0.01,-0.00,31.53
18069158,2041,1,195696,0.21,-0.24,9.97,-0.03,-0.01,-0.01,31.53
18149159,1837,1,195517,0.21,-0.23,10.00,-0.03,-0.01,-0.00,31.53
18229158,1765,1,195955,0.20,-0.24,10.00,-0.03,-0.01,-0.01,31.53
18309158,1793,1,196310,0.19,-0.24,9.99,-0.03,-0.01,-0.00,31.53
18389158,1975,1,196491,0.20,-0.25,9.99,-0.03,-0.01,-0.01,31.53
18467158,1826,1,196721,0.22,-0.24,9.98,-0.03,-0.01,-0.00,31.53
18547158,1773,1,196839,0.22,-0.23,9.99,-0.03,-0.01,-0.01,31.53
18632215,1967,1,197062,0.21,-0.24,9.98,-0.03,-0.01,-0.01,31.53
18708158,2199,1,195758,0.23,-0.25,9.97,-0.03,-0.01,-0.01,31.53
18788159,1878,1,195556,0.21,-0.24,10.00,-0.03,-0.01,-0.00,31.53
18868158,1741,1,195951,0.22,-0.24,9.99,-0.03,-0.01,-0.01,31.53
18948159,1811,1,196161,0.19,-0.23,10.00,-0.03,-0.01,-0.01,31.53
19028158,1873,1,196179,0.23,-0.23,10.01,-0.03,-0.01,-0.01,31.53
19108158,2129,1,196289,0.21,-0.24,10.03,-0.03,-0.01,-0.00,31.53
19188158,1744,1,196554,0.18,-0.24,10.03,-0.03,-0.01,-0.01,31.53
19268158,1968,1,196371,0.22,-0.24,9.99,-0.03,-0.01,-0.01,31.53
19348159,2177,1,195135,0.22,-0.26,9.96,-0.03,-0.01,-0.01,31.53
19428158,1844,1,195225,0.22,-0.25,9.99,-0.03,-0.01,-0.00,31.53
19508158,1815,1,195521,0.21,-0.22,9.98,-0.03,-0.01,-0.01,31.53
19586158,1841,1,195559,0.21,-0.23,9.97,-0.03,-0.01,-0.01,31.53
19671215,1919,1,195832,0.20,-0.23,9.97,-0.03,-0.01,-0.01,31.47
19747158,2205,1,196083,0.19,-0.24,9.98,-0.03,-0.01,-0.00,31.47
19827158,1791,1,196339,0.20,-0.21,10.02,-0.03,-0.01,-0.01,31.47
19907158,1886,1,196090,0.20,-0.25,9.99,-0.03,-0.01,-0.01,31.47
19987167,1997,1,194902,0.21,-0.26,9.97,-0.03,-0.01,-0.01,31.47
20067158,1639,1,194923,0.21,-0.24,9.98,-0.03,-0.01,-0.00,31.47
20147158,1653,1,195155,0.20,-0.25,10.00,-0.03,-0.01,-0.00,31.47
20227158,1723,1,195426,0.21,-0.24,10.01,-0.03,-0.01,-0.00,31.47
20307158,1910,1,195567,0.21,-0.23,9.99,-0.03,-0.01,-0.00,31.47
20387158,1822,1,195880,0.21,-0.23,10.01,-0.03,-0.01,-0.00,31.47
20467158,1825,1,196230,0.22,-0.24,9.96,-0.03,-0.01,-0.00,31.47
20547158,2010,1,196191,0.23,-0.25,10.01,-0.03,-0.01,-0.01,31.47
20625159,2269,1,194893,0.21,-0.23,9.99,-0.03,-0.01,-0.00,31.47
20710215,1753,1,195115,0.21,-0.24,9.98,-0.03,-0.01,-0.01,31.39
20786158,1779,1,195617,0.22,-0.23,10.00,-0.03,-0.01,-0.00,31.39
20866158,1879,1,195911,0.18,-0.22,10.00,-0.03,-0.01,-0.01,31.39
20946158,1904,1,196160,0.23,-0.23,9.97,-0.03,-0.01,-0.00,31.39
21026166,1875,1,196436,0.21,-0.23,9.99,-0.03,-0.01,-0.00,31.39
21106158,1785,1,196512,0.21,-0.25,9.98,-0.03,-0.01,-0.00,31.39
21186158,2010,1,196495,0.22,-0.23,10.02,-0.03,-0.01,-0.00,31.39
21266158,2242,1,195240,0.21,-0.23,9.99,-0.03,-0.01,-0.01,31.39
21346158,1915,1,195357,0.23,-0.22,9.98,-0.03,-0.01,-0.01,31.39
21425158,1905,1,195775,0.21,-0.25,9.99,-0.03,-0.01,-0.01,31.39
21505159,1969,1,195967,0.21,-0.25,10.00,-0.03,-0.01,-0.00,31.39
21585158,1904,1,196144,0.22,-0.25,9.98,-0.03,-0.01,-0.00,31.39
21665158,2873,1,196339,0.22,-0.25,9.98,-0.03,-0.01,-0.01,31.39
21750215,1899,1,196478,0.22,-0.23,9.99,-0.03,-0.01,-0.01,31.49
21824158,1989,1,196153,0.21,-0.24,10.00,-0.03,-0.01,-0.00,31.49
21904158,2111,1,194965,0.20,-0.24,10.00,-0.03,-0.01,-0.01,31.49
21984158,1816,1,195188,0.19,-0.23,9.99,-0.03,-0.01,-0.00,31.49
22064158,1811,1,195589,0.19,-0.23,9.99,-0.03,-0.01,-0.01,31.49
22224158,1863,1,195882,0.21,-0.23,10.01,-0.03,-0.01,-0.01,31.49
22304158,2403,1,196107,0.20,-0.23,9.99,-0.03,-0.01,-0.00,31.49
22384158,1673,1,196421,0.20,-0.23,10.00,-0.03,-0.01,-0.00,31.49
22465158,1904,1,196174,0.21,-0.22,9.99,-0.03,-0.01,-0.01,31.49
22545159,2128,1,194952,0.21,-0.23,9.98,-0.03,-0.01,-0.01,31.49
22623159,1727,1,195023,0.19,-0.24,9.98,-0.03,-0.01,-0.00,31.49
22703158,1790,1,195224,0.22,-0.24,9.98,-0.03,-0.01,-0.00,31.49
22788215,1929,1,195538,0.20,-0.23,9.98,-0.03,-0.01,-0.00,31.41
22864158,1818,1,195752,0.19,-0.22,9.98,-0.03,-0.01,-0.00,31.41
22944158,3042,1,196005,0.22,-0.23,9.99,-0.03,-0.01,-0.00,31.41
23024183,1781,1,196373,0.21,-0.23,10.00,-0.03,-0.01,-0.00,31.41
23104158,1958,1,196047,0.20,-0.23,9.99,-0.03,-0.01,-0.00,31.41
23184158,2150,1,194846,0.22,-0.23,9.97,-0.03,-0.01,-0.00,31.41
23264177,1719,1,195121,0.22,-0.25,9.99,-0.03,-0.01,-0.00,31.41
23344158,1930,1,195683,0.20,-0.23,9.98,-0.03,-0.01,-0.00,31.41
23424158,1844,1,196122,0.22,-0.24,9.99,-0.03,-0.01,-0.00,31.41
23503158,1776,1,196837,0.22,-0.24,9.98,-0.03,-0.01,-0.01,31.41
23583158,4095,1,197813,0.22,-0.23,9.98,-0.03,-0.02,-0.01,31.41
23663159,1858,1,198387,0.19,-0.25,9.98,-0.04,-0.02,-0.01,31.41
23743159,1983,1,198518,0.21,-0.23,9.96,-0.03,-0.02,-0.01,31.41
23828215,2203,1,197985,0.24,-0.25,9.99,-0.03,-0.02,-0.01,31.55
23902158,1848,1,198135,0.24,-0.26,9.96,-0.03,-0.02,-0.01,31.55
23982158,1859,1,198429,0.23,-0.24,9.97,-0.03,-0.01,-0.00,31.55
24062158,1917,1,198435,0.26,-0.26,9.99,-0.03,-0.01,-0.00,31.55
24142159,1727,1,198485,0.23,-0.26,9.99,-0.03,-0.01,-0.01,31.55
24222158,1590,1,198587,0.23,-0.23,9.99,-0.03,-0.01,-0.01,31.55
24302158,1731,1,198686,0.21,-0.24,9.99,-0.04,-0.01,-0.01,31.55
24382159,1904,1,197886,0.23,-0.24,10.00,-0.03,-0.01,-0.01,31.55
24462158,2018,1,197261,0.24,-0.25,9.99,-0.03,-0.01,-0.00,31.55
24543159,1714,1,197139,0.23,-0.24,10.00,-0.03,-0.01,-0.00,31.55
24623158,1818,1,197295,0.23,-0.24,10.01,-0.03,-0.01,-0.01,31.55
24703186,1899,1,197296,0.24,-0.25,9.99,-0.03,-0.00,-0.00,31.55
24781159,1769,1,197444,0.24,-0.26,9.96,-0.01,0.01,-0.00,31.55
24866215,1778,1,197730,0.20,-0.24,9.97,-0.03,-0.00,-0.00,31.95
24942158,1965,1,198086,0.23,-0.23,10.00,-0.02,-0.01,-0.00,31.95
25022158,2175,1,197002,0.22,-0.22,10.00,-0.04,-0.03,-0.00,31.95
25102158,1735,1,197046,0.22,-0.22,9.99,-0.03,-0.02,-0.00,31.95
25182158,1646,1,197415,0.23,-0.21,10.02,-0.04,-0.02,-0.00,31.95
25262159,1694,1,197390,0.24,-0.22,9.98,-0.04,-0.01,-0.01,31.95
25342158,1719,1,197427,0.22,-0.21,9.99,-0.03,-0.01,-0.00,31.95
25422159,2871,1,197464,0.22,-0.22,9.99,-0.03,-0.01,-0.01,31.95
25502158,1849,1,197651,0.21,-0.23,9.99,-0.03,-0.01,-0.01,31.95
25581158,2097,1,197402,0.22,-0.23,10.01,-0.03,-0.01,-0.01,31.95
25661159,2197,1,195959,0.22,-0.22,10.00,-0.03,-0.01,-0.01,31.95
25741158,1839,1,196116,0.20,-0.22,9.97,-0.03,-0.01,-0.00,31.95
25821158,1791,1,196544,0.22,-0.23,9.96,-0.03,-0.01,-0.01,31.95
25906215,1834,1,196611,0.21,-0.21,9.98,-0.03,-0.01,-0.01,31.89
25980158,1883,1,196794,0.19,-0.23,10.01,-0.03,-0.01,-0.01,31.89
26060158,4015,1,197054,0.22,-0.22,10.00,-0.03,-0.01,-0.01,31.89
26140158,1902,1,197299,0.18,-0.24,9.98,-0.03,-0.01,-0.01,31.89
26220158,2032,1,196818,0.24,-0.22,9.95,-0.03,-0.01,-0.01,31.89
26300158,2289,1,195884,0.21,-0.24,9.96,-0.03,-0.01,-0.01,31.89
26380158,1855,1,196277,0.23,-0.24,10.00,-0.03,-0.01,-0.00,31.89
26460158,1885,1,196659,0.22,-0.24,10.02,-0.03,-0.01,-0.01,31.89
26540159,2030,1,196705,0.22,-0.24,9.97,-0.03,-0.01,-0.00,31.89
26620158,1829,1,196893,0.22,-0.24,9.99,-0.03,-0.01,-0.00,31.89
26700158,1771,1,197055,0.22,-0.23,9.98,-0.03,-0.01,-0.01,31.89
26780159,1837,1,197210,0.23,-0.24,9.98,-0.03,-0.01,-0.00,31.89
26860159,2079,1,196057,0.21,-0.23,10.00,-0.03,-0.01,-0.01,31.89
26945215,2031,1,195594,0.23,-0.24,9.98,-0.03,-0.01,-0.00,31.67
27019158,1823,1,195850,0.23,-0.24,10.00,-0.03,-0.01,-0.00,31.67
27099158,1799,1,196149,0.22,-0.23,9.99,-0.03,-0.01,-0.01,31.67
27179158,1889,1,196203,0.21,-0.24,10.01,-0.03,-0.01,-0.01,31.67
27259159,1589,1,196379,0.23,-0.23,9.98,-0.03,-0.01,-0.01,31.67
27339158,1788,1,196637,0.22,-0.23,10.00,-0.03,-0.01,-0.01,31.67
27419158,1857,1,196587,0.22,-0.21,10.01,-0.03,-0.01,-0.00,31.67
27499159,2071,1,195247,0.22,-0.21,10.00,-0.03,-0.01,-0.00,31.67
27579158,1744,1,195302,0.23,-0.22,9.96,-0.03,-0.01,-0.01,31.67
27659159,1680,1,195669,0.24,-0.23,9.99,-0.03,-0.01,-0.00,31.67
27739158,1792,1,195885,0.22,-0.24,9.98,-0.03,-0.01,-0.01,31.67
27819158,1819,1,196020,0.21,-0.23,9.99,-0.03,-0.01,-0.00,31.67
27899158,3175,1,196285,0.25,-0.24,10.00,-0.03,-0.01,-0.00,31.67
27984215,1731,1,196583,0.20,-0.25,9.99,-0.03,-0.01,-0.00,31.61
28058158,1891,1,196142,0.23,-0.23,9.98,-0.03,-0.01,-0.01,31.61
28138158,2256,1,195004,0.23,-0.25,9.98,-0.03,-0.01,-0.01,31.61
28218158,1814,1,195237,0.21,-0.26,9.97,-0.03,-0.01,-0.00,31.61
28298158,1783,1,195740,0.24,-0.23,9.97,-0.03,-0.01,-0.00,31.61
28378158,1893,1,196004,0.21,-0.22,9.99,-0.03,-0.01,-0.00,31.61
28458158,1965,1,196226,0.22,-0.24,9.98,-0.03,-0.01,-0.00,31.61
28538158,4095,1,196513,0.23,-0.24,10.01,-0.03,-0.01,-0.01,31.61
28618159,2140,1,196810,0.23,-0.23,9.98,-0.03,-0.01,-0.01,31.61
28698159,2305,1,196310,0.22,-0.25,9.97,-0.03,-0.01,-0.01,31.61
28778158,2364,1,195361,0.21,-0.24,10.01,-0.03,-0.01,-0.00,31.61
28858158,1930,1,195658,0.24,-0.22,10.00,-0.03,-0.01,-0.01,31.61
28938158,2089,1,196013,0.23,-0.25,9.99,-0.03,-0.01,-0.00,31.61
29023215,2130,1,196050,0.24,-0.25,9.99,-0.03,-0.01,-0.00,31.67
29097158,1956,1,196093,0.23,-0.23,10.00,-0.03,-0.01,-0.01,31.67
29177158,1728,1,196310,0.22,-0.23,9.99,-0.03,-0.01,-0.01,31.67
29257158,1858,1,196494,0.22,-0.24,9.99,-0.03,-0.01,-0.00,31.67
29337158,2091,1,195569,0.23,-0.23,9.97,-0.03,-0.01,-0.00,31.67
29417158,2047,1,194913,0.23,-0.25,9.99,-0.03,-0.01,-0.00,31.67
29497158,1773,1,195246,0.22,-0.24,9.99,-0.03,-0.01,-0.00,31.67
29577158,1691,1,195581,0.21,-0.24,9.99,-0.03,-0.01,-0.00,31.67
29657158,1860,1,195656,0.22,-0.23,9.99,-0.03,-0.01,-0.01,31.67
29737159,1841,1,195829,0.23,-0.24,10.00,-0.03,-0.01,-0.00,31.67
29817158,1776,1,196104,0.21,-0.23,10.00,-0.03,-0.01,-0.01,31.67
29897158,1786,1,196388,0.23,-0.23,10.01,-0.03,-0.01,-0.01,31.67
29977159,1967,1,195414,0.21,-0.22,10.01,-0.03,-0.01,-0.01,31.67
